tweet,sentiment,lang
"சோனியாவிடம் போணியாகாத பா.ஜ., #B.J.P #BJP #BharatiyaJanataParty   ",,ta
மோடியை பிரதமராக்க மக்கள் விருப்பம்: அமித்ஷா #அமித்ஷா #Amitshah #tamilisai   ,,ta
மோடியை பிரதமராக்க மக்கள் விருப்பம்: அமித்ஷா #அமித்ஷா #Amitshah #tamilisai   ,,ta
"காங்கிரஸும், பாஜக வும் எதற்காக தேர்தலில் போட்டியிடுகின்றன..? மோடி விளக்கம்...#LokSabhaElections2019  #BJP… ",,ta
"#மீண்டும் #பாஜக., ஆட்சிதான்! #ஒடிசா, #மேற்குவங்கத்தில் பாஜக.,வுக்கு #பெருகும் #ஆதரவு! #bjp #modi #narendramodi… ",,ta
"அரியலூர்  பெரம்பலூர் இடையே ரயில் போக்குவரத்து வசதி செய்யப்படும், பெரம்பலூரில் சிறப்பு பொருளாதார மண்டலம் அமைத்து வே… ",,ta
செயல்படுத்தக் கூடிய திட்டங்களை தேர்தல் அறிக்கையாக வெளியிட்டிருக்கிறோம்  தமிழிசை #BJP #NarendraModi #Tamilisai |… ,,ta
#ஐக்கிய அரபு எமிரேட்ஸின் உயரிய #விருது #மோடிக்கு வழங்கப் படுகிறது! #நரேந்திரமோடி #modi #narendramodi… ,,ta
மோடியை எனக்கு பிடிக்கும்  அவருக்கு தான் என்னை பிடிக்காது  காங். தலைவர் ராகுல் காந்தி பேச்சு#RahulGandhi | #Modi,,ta
ஆண்டிப்பட்டியில் 13 ஆம் தேதி பிரதமர் மோடி பிரசாரம்  பொதுக்கூட்ட கால்கோள் நட்ட ஒ. பன்னீர்செல்வம்#Modi |… ,,ta
பாஜக மீது இஸ்லாமியர்கள் நம்பிக்கை வைக்காதது ஏன்..? மோடியின் பதில்... #LokSabhaElections2019 #NarendraModi… ,,ta
"#மீண்டும் #பாஜக., ஆட்சிதான்! மீண்டும் #மோடிதான்! பெருகிய #ஆதரவு! #Modi #Narendramodi #Survey  ",,ta
சாதுரிய விளம்பரங்கள்... `சௌக்கிதார்' கோஷம்... சாத்தியமாகுமா மோடியின் வெற்றி?  #Modi #BJP #ElectionCampaign… ,,ta
"ஒன்னு #பொன்னார், இன்னொரு யார்? #அமித்ஷா விடம் கேள்வி கேட்ட #நெட்டிசன்கள் #amitshah  ",,ta
தூத்துக்குடி கடலிலும் தாமரை மலரும் தமிழிசை சவுந்தரராஜன் நம்பிக்கை #thoothukudi #amitshah #tamilisai #lotus ,,ta
பாஜக மீண்டும் ஆட்சிக்கு வந்தவுடன் தமிழகத்தின் வளர்ச்சி மேன்மேலும் உறுதிப்படுத்தப்படும்  அமித்ஷா… ,,ta
தமிழகத்திற்கு பாஜக அரசு அதிக நிதி ஒதுக்கியுள்ளது  அமித்ஷாமதுரை எய்ம்ஸ் மருத்துவமனைக்கு கூடுதல் நிதி ஒதுக்கியுள்… ,,ta
"பாஜக தலைமையிலான மத்திய அரசு, விமான தாக்குதல் மூலம் தீவிரவாதிகளை அழித்துள்ளது  அமித்ஷாகாஷ்மீர் இந்தியாவின் ஒரு அ… ",,ta
"தமிழகத்தின் வளர்ச்சிக்காக மத்திய அரசு பல்வேறு திட்டங்களை கொண்டு வரும்  அமித்ஷாகனிமொழி, கார்த்தி சிதம்பரம் உள்ளி… ",,ta
அபிநந்தன் பிறந்த தமிழகத்தில் இருந்து பேசுவதில் பெருமிதம்  தூத்துக்குடி பொதுக்கூட்டத்தில் பாஜக தேசிய தலைவர் அமித்ஷா… ,,ta
குற்றப் பின்னணி கொண்ட ஒருவரை தேசிய தலைவராக பெற்றுக் கொண்டதற்காக பா.ஜ.க.வினர் வெட்கப்பட வேண்டும். #AmitShah #BJP… ,,ta
ஒரு பக்கம் அமித்ஷா ஆவேச பேச்சு...இன்னொரு பக்கம் காற்று வாங்கிய கார்த்திக்... : தூத்துக்குடி பிரசார மேடையில் ருசிகர… ,,ta
உ.பி. யில் பாஜகவிற்கு நெருக்கடி? – பிரச்சனையை சமாளிக்க அமித்ஷா வியூகம் #UP #UttarPradesh #Amitshah #BjpUttarPradesh… ,,ta
"""மத்திய அரசு தமிழக மக்களுக்கு குறைவைக்கவில்லை""  அமித்ஷா#Amitshah | #Elections2019",,ta
கட்சி தயங்குகிறது. இதற்கு மேல் செய்வதற்கு ஒன்றுமில்லை பாஜக குறித்து சுமித்ரா மகாஜன் அறிக்கை...… ,,ta
"இந்த கொடுங்கோல், மக்கள் விரோத மோடி அரசு மீண்டும் ஆட்சிக்கு வரக்கூடாது அத்வானியின் அறிக்கையை மேற்கோள்காட்டி மாயாவதி… ",,ta
"கேள்விய மாத்திக் கேளுங்க.. சர்ச் தர பிச்சை பணத்துக்கு ஆசைப் பட்டு, ஆட்சி தலைவர் அலுவலகத்தைக் கொளுத்தி, குண்டடி பட்… ",,ta
ஒடியா மொழியில் பேச தெரியாதவர் முதலமைச்சர் நவீன் பட்நாயக் : அமித்ஷா #AmitShah #Odisha #CMNaveenPatnaik  ,,ta
