tweet,sentiment,lang
सहारनपुर मेे राहुल गांधी की रैली थी आज परन्तु कार्यकर्ताओं के अलावा कोई आया ही नहीं जिसके कारण राहुल गांधी ने नहीं… ,,hi
     की सभी खबरे काल्पनिक है जिनका 100% लोगो से कोई लेना दाना नही… ,,hi
ये सवाल मेरे ज़हन मे भी हमेशा चलता रहता है कि इन नेताओं को सारी मानवता सारा देश प्रेम सारे अच्छे विचार उसी समय क्… ,,hi
मित्रो ! जरा पता करो ये सलवारी बाबा कहां है आज कल ?? कहीं गाडी मे 30 रूपये वाला सस्ता पैट्रोल डलवा के विश्व भ्रमण… ,,hi
"फिर से कहो न साहेब स्विस बैंक,कालाधन,15लाख,अच्छे दिन,गुजरात मॉडल,2करोड़ रोज़गार,दस सिर,सस्ता पेट्रोलसस्ती गैससब… ",,hi
"बहुत हुई जुमला सरकार , अबकी बार 72 हज़ार !!!… ",,hi
" ji, मेरा 15लाख बकाया है!1 लाख ही भिजवा देते !#NYAYforIndia  ",,hi
" ji, मेरा 15लाख बकाया है!1 लाख ही भिजवा देते !#NYAYforIndia ",,hi
अरे कनिया कहाँ है दिखाई नहीं दिया बहुत दिन से#BJPFoundationDay #NYAYforIndia #Vote4Nyay,,hi
  के 5 सालों का हिसाब किताब #अपनी_एक_फ़ोटो_निकाल कर फ़्रेम करवा लीजिए अगर इनको हम भूल गए… ,,hi
 मोदी के 5 सालों का हिसाब किताब #अपनी_एक_फ़ोटो_निकाल कर फ़्रेम करवा लीजिए अगर इनको हम भूल गए तो अब इन… ,,hi
चमत्कार प्रभु 😱 चमत्कारअब बताओ पलक झपकते ही मोदीजी ने झोपड़ी को पक्के मकान में बदल दिया ..कपड़ा बदलने तक का मोहल… ,,hi
न्याय स्कीम के तहत ग़रीब परिवारों को साल में Rs. 72000 सालाना मिलेगा  #CongressManifesto #NyayForIndia… ,,hi
न्याय स्कीम के तहत ग़रीब परिवारों को साल में Rs. 72000 सालाना मिलेगा  #CongressManifesto #NyayForIndia… ,,hi
"  जजों की जबाब देही तय हो।📣D R चालिया,अजय पराशर जैसे भ्रष्ट जजों को जेल में डालो।… ",,hi
दत्तात्रेय गोत्र के नवेले जनेऊधारी ब्राह्मण नें केरल के वायनाड में अपना नामांकन करने से पहले वहाँ के किसी स्थानीय… ,,hi
दीदी ये लोग समझ ही नही पायेंगे हिंदुस्तान मे  पिता का सम्मान होता है और हिंदुस्तान की संस्कृति  इन्हे हम लोंगो ने… ,,hi
काँग्रेस  अध्यक्ष  राहुल गांधी यांनी पुणे येथे आज विद्यार्थ्यांशी संवाद साधून त्यांच्या विविध… ,,mr
#RahulGandhi #RahulGandhiWayanad #NarendraModi #ChowkidarNarendraModi ,,id
"देश की बढ़ती असमानता के लिए हम ले कर आ रहे हैं  #NYAY , न्यूनतम आय योजना और इसके लिए हमारी राष्ट्रीय महासचिव… ",,hi
"पत्रकारिता के इस दौर में जब मिडिया सत्ता के समक्ष नतमस्तक हो कर चाटुकारिता को ही पत्रकारिता समझ बैठी है, तब इस दौर… ",,hi
 इस मेन्यूफेस्टो पर तुम्हे पाकिस्तान में वोट जरूर मिल जायेगा#INCIndia का शुरु से ही Two Nation Two Th… ,,hi
"'जन आवाज' में राहुल गांधी का बड़ा वादा, 'देशद्रोह' का केस करेंगे खत्म72 हजार के चक्कर बनिये देशद्रोहकांग्रेस की… ",,hi
ஒரு நூல் சமூகத்திற்க்கு மருந்தாக வேண்டும்.#rafalebook #ரபேல் #ரபேல்ஊழல் #Rafalescam ,,ta
"#टोंक: पूर्व CM  का सम्बोधन शुरूजौनपुरिया की थपथपाई पीठ, #RahulGandhi लिए के बड़ा बयान, कहा'आचार… ",,hi
